,temperature,rain_1h,snow_1h,clouds_percentage,date_time,binary_holiday,population_density
15388,276.22,0.0,0.0,90,3,0,331
4576,272.02,0.0,0.0,90,15,0,2132
12383,297.21,0.0,0.0,40,15,0,4943
5074,286.19,0.0,0.0,90,0,0,561
9767,290.23,0.0,0.0,1,21,0,2936
15369,291.34,0.0,0.0,5,8,0,5457
15737,263.62,0.0,0.0,1,4,0,902
8730,294.42,0.0,0.0,1,3,0,379
6796,256.01,0.0,0.0,40,13,0,4656
7909,307.32,0.0,0.0,20,15,0,5201
13623,299.87,0.0,0.0,40,15,0,5927
5382,281.08,0.0,0.0,5,9,0,5516
24732,267.78,0.0,0.0,90,11,0,3880
21256,282.29,0.0,0.0,90,4,0,779
5711,297.49,0.0,0.0,90,14,0,5403
21698,291.49,0.25,0.0,75,0,0,522
14900,285.0,0.0,0.0,40,14,0,5193
23499,253.65,0.0,0.0,5,9,0,5000
17435,258.46,0.0,0.0,90,9,0,3703
13024,290.95,0.0,0.0,1,7,0,6557
30235,268.31,0.0,0.0,90,5,0,2389
7463,275.26,0.0,0.0,90,19,0,3394
31067,274.02,0.0,0.0,90,12,0,2472
35693,260.93,0.0,0.0,90,3,0,407
39886,279.01,0.0,0.0,1,1,0,821
5992,272.11,0.0,0.0,64,22,0,1499
11283,277.0,0.0,0.0,75,20,0,3229
11282,276.27,0.0,0.0,90,10,0,4747
1847,271.37,0.0,0.0,90,14,0,5393
27091,298.08,0.0,0.0,75,10,0,4394
25056,296.61,0.0,0.0,1,10,0,4512
1174,278.88,0.0,0.0,90,14,0,5965
5594,284.84,0.0,0.0,90,13,0,4820
42733,293.21,0.0,0.0,40,16,0,6900
36433,285.73,0.0,0.0,1,6,0,5964
374,281.35,0.0,0.0,1,11,0,4834
24201,276.86,1.7,0.0,90,5,0,2705
16562,270.21,0.0,0.0,90,18,0,4831
17731,275.94,0.0,0.0,1,22,0,1884
29015,269.34,0.0,0.0,90,3,0,396
18342,274.36,0.51,0.0,64,7,0,6020
22814,282.15,0.0,0.0,1,22,0,1428
20294,251.23,0.0,0.0,75,21,0,2271
41075,293.65,0.0,0.0,1,16,0,5361
31128,281.9,0.0,0.0,90,21,0,2125
23831,279.05,0.0,0.0,1,1,0,744
25893,285.02,0.0,0.0,1,6,0,1474
38355,266.36,0.0,0.0,40,2,0,568
11493,296.46,0.0,0.0,90,9,0,4910
6590,298.06,0.0,0.0,90,14,0,3866
5868,264.15,0.0,0.0,75,18,0,2536
1982,279.6,0.0,0.0,1,23,0,1500
9816,275.11,0.0,0.0,90,19,0,3521
38342,291.76,0.0,0.0,90,6,0,5187
29367,285.16,0.0,0.0,1,7,0,6057
32293,259.77,0.0,0.0,90,22,0,2167
27651,278.02,0.0,0.0,90,0,0,539
39308,258.42,0.0,0.0,90,8,0,4082
31816,288.26,0.0,0.0,1,2,0,262
9193,292.32,4.89,0.0,90,6,0,843
33617,298.75,0.0,0.0,20,14,0,5311
36296,288.05,0.0,0.0,90,0,0,680
38390,260.62,0.0,0.0,1,4,0,271
23882,283.607,0.0,0.0,0,11,0,3959
36974,263.89,0.0,0.0,1,21,0,3462
39771,265.26,0.0,0.0,20,7,0,6383
208,282.18,0.0,0.0,40,0,0,474
34888,270.71,0.0,0.0,90,13,0,4497
24406,292.46,0.0,0.0,75,17,0,3909
20804,258.15,0.0,0.0,90,6,0,4342
3032,294.98,0.0,0.0,75,18,0,4418
34123,291.22,0.0,0.0,48,1,0,311
23638,265.65,0.0,0.0,1,4,0,433
13893,275.95,0.0,0.0,1,6,0,1011
13727,293.16,1.52,0.0,90,1,0,356
4091,286.64,0.0,0.0,90,8,0,3452
27478,270.09,0.0,0.0,90,19,0,2661
22862,300.99,0.0,0.0,1,16,0,6731
298,289.48,0.0,0.0,20,1,0,441
27397,290.14,0.0,0.0,1,23,0,1371
8896,297.03,0.0,0.0,12,22,0,2158
40639,254.35,0.0,0.0,90,12,0,5215
10066,264.03,0.0,0.0,75,15,0,4454
1544,275.08,0.0,0.0,90,19,0,3351
41782,298.15,0.0,0.0,1,0,0,841
23063,290.68,0.0,0.0,20,6,0,6007
20366,288.94,0.0,0.0,90,18,0,4306
6535,265.21,0.0,0.0,90,9,0,5372
43122,294.3,0.0,0.0,90,6,0,5922
40398,264.65,0.0,0.0,90,1,0,562
31896,274.84,0.0,0.0,90,22,0,1351
29642,290.68,7.72,0.0,90,13,0,4444
24659,289.18,0.0,0.0,1,22,0,1921
463,294.59,0.0,0.0,0,12,0,4461
4475,300.79,0.0,0.0,40,11,0,4772
25899,300.37,0.0,0.0,1,14,0,5590
13826,297.08,0.0,0.0,1,7,0,6051
4970,283.77,0.0,0.0,20,17,0,6437
18369,274.72,0.0,0.0,1,11,0,4670
22019,284.42,0.0,0.0,1,2,0,310
15186,290.03,0.0,0.0,75,10,0,4351
20656,282.25,0.0,0.0,5,21,0,2931
24372,300.15,0.0,0.0,40,21,0,2700
37923,292.8,0.0,0.0,1,21,0,2699
658,299.75,0.0,0.0,20,16,0,7117
5400,298.0,0.0,0.0,1,15,0,4819
22138,276.02,0.0,0.0,40,14,0,4776
36249,294.39,0.0,0.0,0,21,0,3121
43368,297.74,0.0,0.0,0,23,0,1167
42227,267.8,0.0,0.0,90,11,0,4545
42993,264.21,0.0,0.0,75,12,0,2549
13077,251.93,0.0,0.0,1,15,0,3635
42478,283.36,0.0,0.0,0,1,0,333
11227,271.55,0.0,0.0,1,2,0,274
760,274.32,0.0,0.0,90,2,0,278
33050,257.3,0.0,0.0,70,5,0,2358
2457,298.31,0.0,0.0,1,13,0,4408
41381,265.48,0.0,0.0,75,0,0,1147
29196,255.41,0.0,0.0,75,8,0,5066
23674,297.62,0.0,0.0,90,15,0,3070
7306,296.24,0.0,0.0,80,16,0,6128
3338,254.46,0.0,0.0,56,13,0,4901
24015,272.37,0.0,0.0,75,17,0,5836
26957,257.69,0.0,0.0,90,1,0,435
22282,285.6,0.0,0.0,20,1,0,776
24204,275.09,0.0,0.0,90,19,0,3311
33717,270.96,0.0,0.0,90,7,0,7029
24937,271.75,0.0,0.0,90,1,0,860
27723,270.36,0.0,0.0,1,20,0,2947
3486,296.78,0.0,0.0,75,15,0,6301
37189,262.14,0.0,0.0,64,14,0,4687
39195,283.22,0.0,0.0,1,23,0,1079
15605,248.8,0.0,0.0,1,9,0,1713
34193,293.28,0.0,0.0,40,9,0,4451
23231,292.92,0.0,0.0,40,7,0,5918
23335,280.94,0.0,0.0,40,12,0,5066
8706,288.82,0.0,0.0,1,1,0,901
35923,263.0,0.0,0.0,90,9,0,5060
39067,289.62,0.0,0.0,1,0,0,956
20802,265.35,0.0,0.0,90,12,0,3991
27424,276.67,0.0,0.0,20,23,0,2225
21749,292.81,0.0,0.0,1,14,0,5461
9522,258.8,0.25,0.0,0,13,0,5043
36434,300.48,0.0,0.0,1,14,0,5824
22978,288.54,2.41,0.0,90,6,0,5642
42913,301.94,0.0,0.0,0,13,0,5602
17950,269.97900000000004,0.0,0.0,0,5,0,2577
15758,274.42,0.0,0.0,90,12,0,4339
1315,289.51,0.25,0.0,1,1,0,474
6701,286.08,0.0,0.0,75,13,0,6013
28644,279.15,0.0,0.0,90,21,0,2418
8330,285.22,0.0,0.0,1,22,0,3020
24921,288.61,0.0,0.0,1,5,0,652
36543,289.35,0.0,0.0,90,16,0,6572
35642,284.23,0.25,0.0,92,17,0,6279
31684,295.29,0.0,0.0,48,23,0,2137
4401,274.4,0.0,0.0,90,9,0,4017
2247,289.15,0.0,0.0,90,18,0,4379
6573,270.22,0.0,0.0,5,16,0,4397
7491,289.08,0.0,0.0,90,19,0,3759
6277,287.09,0.0,0.0,1,13,0,3678
7355,299.79,0.0,0.0,90,9,0,1687
6352,291.65,0.0,0.0,90,8,0,5442
40221,276.55,0.0,0.0,92,21,0,3905
40160,290.77,0.0,0.0,1,2,0,288
37134,262.01,0.0,0.0,90,16,0,4251
21092,290.31,0.0,0.0,92,0,0,710
4055,291.51,0.0,0.0,90,0,0,693
8115,292.57,0.0,0.0,90,5,0,3013
24158,264.7,0.25,0.0,90,18,0,4270
20385,275.21,0.0,0.0,40,7,0,6059
34412,267.34,0.0,0.0,90,13,0,4994
37839,270.8,0.0,0.0,90,2,0,298
3971,275.65,0.0,0.0,20,5,0,531
41380,254.12,0.0,0.0,75,7,0,1118
20429,297.64,0.0,0.0,0,20,0,2807
5349,273.08,0.0,0.0,90,5,0,2547
42839,291.49,0.0,0.0,92,14,0,4888
15275,264.44,0.0,0.0,64,22,0,1369
34974,281.361,0.0,0.0,8,4,0,1260
26372,279.35,0.0,0.0,1,21,0,2030
10365,291.49,1.35,0.0,90,4,0,879
25270,274.48,0.0,0.0,90,0,0,529
14155,293.27,0.0,0.0,1,0,0,318
24019,294.22,0.0,0.0,5,16,0,4550
41758,266.15,0.0,0.0,1,7,0,6612
40109,293.18,1.78,0.0,24,1,0,804
38133,282.43,0.0,0.0,57,9,0,2685
18435,285.8,0.0,0.0,75,1,0,421
2302,286.37,0.0,0.0,90,8,0,1700
40245,284.263,0.0,0.0,68,14,0,5022
18609,278.74,0.0,0.0,1,14,0,5600
18409,270.44,0.0,0.0,90,22,0,1527
31158,287.37,3.39,0.0,56,17,0,6419
5368,271.838,0.0,0.0,0,6,0,5610
17066,295.6,0.0,0.0,1,10,0,4669
42664,285.75,0.0,0.0,90,15,0,5666
20521,255.55,0.0,0.0,1,20,0,2651
642,297.96,0.0,0.0,48,21,0,3151
20988,270.37,0.0,0.0,90,5,0,689
22062,295.37,0.0,0.0,75,10,0,4310
21994,286.43,0.0,0.0,1,13,0,4866
29113,287.72,0.0,0.0,90,2,0,241
31252,255.55,0.0,0.0,90,14,0,4738
9778,280.72,0.0,0.0,90,23,0,956
38753,288.42,0.0,0.0,1,22,0,1708
16809,266.08,0.0,0.0,5,8,0,6007
34551,286.64,0.0,0.0,90,15,0,5781
16228,288.95,0.25,0.0,90,6,0,912
33157,289.44,0.0,0.0,1,16,0,4727
21080,293.79,0.0,0.0,90,18,0,4077
7840,293.58,0.0,0.0,1,5,0,2843
5828,272.47,0.0,0.0,90,10,0,4049
28221,271.28,0.0,0.0,75,5,0,469
30250,294.14,0.0,0.0,20,21,0,2796
35157,271.02,0.0,0.0,1,2,0,228
32853,279.34,0.0,0.0,1,7,0,2445
8061,297.59,0.0,0.0,40,12,0,4759
38336,299.95,0.0,0.0,40,14,0,4457
27959,270.75,0.0,0.0,90,14,0,4991
7148,277.3,0.0,0.0,1,18,0,5050
18047,286.25,0.0,0.0,0,2,0,370
2053,270.77,0.0,0.0,90,15,0,5774
17740,280.95,0.0,0.0,40,12,0,5526
37506,289.55,0.0,0.0,1,4,0,874
36999,248.13,0.0,0.0,1,2,0,212
14141,288.98,0.0,0.0,90,17,0,6190
42487,298.86,0.0,0.0,1,12,0,5314
21165,288.71,7.77,0.0,92,21,0,2549
20022,287.46,0.0,0.0,90,20,0,3101
14978,269.68,0.0,0.0,1,3,0,390
31235,290.1,0.0,0.0,1,22,0,2668
5052,265.08,0.0,0.0,90,18,0,4144
5201,273.46,0.0,0.0,75,11,0,4149
30128,271.12,0.25,0.0,64,17,0,4132
3118,295.02,0.0,0.0,1,20,0,3157
15183,297.27,0.0,0.0,90,12,0,2107
19155,288.02,0.0,0.0,40,3,0,326
37012,252.36,0.0,0.0,1,21,0,1903
36730,288.3,0.0,0.0,1,0,0,641
27943,296.09,0.0,0.0,20,12,0,2953
8132,272.15,0.0,0.0,1,0,0,572
42806,270.98,0.0,0.0,90,14,0,4369
12202,279.19,0.0,0.0,20,16,0,4815
15560,266.86,0.0,0.0,90,7,0,2156
9554,272.51,0.0,0.0,90,6,0,4993
10248,274.56,0.0,0.0,64,6,0,5551
6828,259.22,0.25,0.0,0,14,0,5524
42748,249.88,0.0,0.0,1,1,0,379
18262,300.99,0.0,0.0,32,17,0,6065
40564,296.27,1.0,0.0,32,23,0,1180
3474,299.58,0.0,0.0,75,15,0,6026
9032,271.65,0.0,0.0,90,20,0,2273
24978,260.71,0.0,0.0,75,10,0,4412
4067,283.58,0.0,0.0,93,21,0,2439
25745,291.46,0.0,0.0,90,14,0,4224
5553,292.22,0.0,0.0,75,13,0,4515
25570,282.59,0.64,0.0,92,19,0,3452
41690,263.75,0.0,0.0,75,18,0,5025
7637,304.01,0.0,0.0,90,18,0,3749
36824,265.08,0.0,0.0,90,10,0,2929
20239,292.22,0.0,0.0,1,4,0,497
36657,283.31,0.25,0.0,76,18,0,4724
6795,292.41,0.0,0.0,20,10,0,3984
33929,286.8,0.0,0.0,75,20,0,2994
30063,286.21,0.0,0.0,75,8,0,6054
22142,278.07,0.0,0.0,90,12,0,4235
37104,276.86,0.0,0.0,20,20,0,2690
8933,287.49,0.0,0.0,40,21,0,2575
25948,288.45,0.0,0.0,1,2,0,721
3441,264.52,0.0,0.0,64,8,0,1675
38399,263.47,0.0,0.0,1,21,0,2194
27759,287.28,0.0,0.0,68,19,0,3311
33383,246.64,0.0,0.0,1,1,0,256
2448,290.44,0.51,0.0,75,0,0,1630
43367,281.57,0.0,0.0,1,10,0,4766
39993,287.45,0.0,0.0,1,12,0,5130
27643,291.24,7.37,0.0,90,4,0,354
3705,274.35,0.0,0.0,75,2,0,341
20257,286.42,0.0,0.0,1,3,0,393
31498,262.02,0.0,0.0,1,2,0,256
9227,276.35,0.0,0.0,90,2,0,313
25346,301.48,0.0,0.0,40,16,0,6269
30770,290.47,0.0,0.0,90,11,0,4816
17302,286.72,0.0,0.0,90,20,0,3310
40663,263.92,0.0,0.0,64,19,0,2713
30537,287.6,0.3,0.0,90,11,0,4556
37786,271.01,0.0,0.0,40,13,0,5072
21059,291.06,0.0,0.0,1,18,0,4725
26591,291.73,0.0,0.0,1,16,0,6472
14931,283.85,0.0,0.0,92,8,0,5703
27591,300.76,0.0,0.0,8,14,0,5416
22607,289.25,0.0,0.0,75,18,0,4300
5242,268.94,0.0,0.0,1,19,0,3402
17787,281.04,0.0,0.0,1,19,0,3143
42246,269.22,0.0,0.0,1,11,0,4729
1322,290.55,0.0,0.0,76,14,0,4118
38239,275.68,0.0,0.0,1,12,0,5057
2723,282.45,0.0,0.0,90,23,0,947
6051,277.72,0.0,0.0,75,13,0,4866
10052,265.03,0.0,0.0,1,6,0,5939
13517,273.55,0.0,0.0,20,6,0,960
25950,266.53,0.0,0.0,90,6,0,4705
11930,285.51,0.0,0.0,40,2,0,253
26055,269.86,0.0,0.0,1,8,0,5907
22628,291.93,0.0,0.0,75,2,0,330
35356,273.34,0.0,0.0,20,11,0,4553
35490,275.08,0.0,0.0,1,23,0,1007
6637,274.33,0.0,0.0,90,20,0,2186
1285,269.14,0.0,0.0,40,15,0,4186
32581,273.32,0.0,0.0,1,5,0,755
12378,268.02,0.0,0.0,90,8,0,5779
23956,293.71,0.0,0.0,40,20,0,2873
21809,287.35,0.0,0.0,1,4,0,335
20655,276.87,0.0,0.0,1,1,0,269
30685,286.85,0.0,0.0,90,3,0,340
39257,272.09,0.0,0.0,90,10,0,4263
28583,292.39,1.82,0.0,90,16,0,6088
24430,265.57,0.0,0.0,1,2,0,247
12197,259.58,0.0,0.0,40,5,0,2366
36293,253.86,0.0,0.0,75,8,0,5876
32054,299.21,0.0,0.0,40,15,0,4699
18467,295.62,0.0,0.0,20,6,0,1595
10508,268.48,0.0,0.0,1,11,0,4531
1371,272.01,0.0,0.0,90,12,0,5033
42411,299.89,0.0,0.0,1,20,0,3162
29595,282.01,0.0,0.0,1,22,0,1530
22404,253.14,0.0,0.0,1,4,0,864
14308,270.77,0.0,0.0,90,21,0,1776
4977,275.27,0.0,0.0,90,20,0,2394
13788,275.38,0.0,0.0,90,13,0,4958
40137,274.52,0.0,0.0,90,19,0,2597
10127,289.03,0.0,0.0,1,7,0,2048
6743,275.44,0.0,0.0,90,18,0,4478
25123,287.58,0.0,0.0,90,14,0,4997
39726,286.832,0.0,0.0,92,13,0,4294
19540,249.15,0.0,0.0,20,9,0,4366
41599,267.44,0.0,0.0,90,6,0,4869
7205,285.64,0.0,0.0,40,10,0,4389
41718,274.8,0.0,0.0,90,6,0,1142
42355,287.79,0.0,0.0,1,2,0,318
16798,294.84,0.0,0.0,32,8,0,2515
19073,284.93,1.02,0.0,92,2,0,258
20502,290.02,0.0,0.0,75,11,0,4198
36115,290.79,10.92,0.0,90,3,0,356
1938,290.58,0.0,0.0,75,10,0,4439
40555,272.3,0.0,0.0,1,2,0,528
36586,285.18,0.0,0.0,90,21,0,2499
41751,270.91,0.0,0.0,90,19,0,2520
40942,271.52,0.0,0.0,90,6,0,5452
35520,277.86,0.0,0.0,5,19,0,3266
30411,291.15,0.0,0.0,40,17,0,5714
36270,295.68,0.0,0.0,1,16,0,6725
11522,287.04,0.0,0.0,90,4,0,777
22477,275.57,0.0,0.0,75,19,0,3421
42618,253.08,0.0,0.0,1,4,0,791
34587,288.74,0.0,0.0,0,7,0,6613
12031,287.22,0.0,0.0,1,21,0,2179
7596,274.91,0.0,0.0,90,5,0,2657
21549,287.42,0.0,0.0,40,4,0,875
15705,258.21,0.0,0.0,1,8,0,5947
21511,298.15,0.0,0.0,1,14,0,5019
26427,292.97,1.09,0.0,75,7,0,5700
1856,282.22,0.0,0.0,1,2,0,281
6761,260.62,0.0,0.0,90,13,0,4370
29085,268.21,0.0,0.0,1,7,0,6724
10660,285.95,0.0,0.0,90,17,0,4974
25646,291.72,0.0,0.0,1,10,0,4562
27442,281.28,0.0,0.0,40,1,0,583
10108,274.72,0.0,0.0,90,19,0,2176
19795,289.11,0.0,0.0,1,8,0,6294
10406,283.48,0.76,0.0,90,10,0,4226
4502,273.88,0.0,0.0,90,5,0,2584
23525,296.65,0.0,0.0,1,14,0,5869
36291,301.221,0.0,0.0,12,16,0,6393
34647,276.64,0.0,0.0,90,1,0,357
15095,290.8,0.0,0.0,75,15,0,5791
27470,268.22,0.0,0.0,90,9,0,3246
24226,262.95,0.0,0.0,75,20,0,3027
1354,289.71,0.0,0.0,0,6,0,5631
21540,266.15,0.0,0.0,90,6,0,4761
26649,283.63,0.0,0.0,1,11,0,5542
6841,294.89,0.0,0.0,8,13,0,4330
42391,291.98,0.0,0.0,90,14,0,4438
23901,281.02,0.0,0.0,90,18,0,3770
36588,281.134,0.0,0.0,24,14,0,4922
27024,295.73,0.0,0.0,1,4,0,502
467,294.06,0.0,0.0,20,11,0,5025
33188,291.02,0.0,0.0,40,9,0,5227
37710,300.14,0.0,0.0,75,13,0,4438
23483,267.79,0.0,0.0,1,6,0,5956
21506,257.77,0.0,0.0,64,10,0,4143
3256,298.15,0.0,0.0,40,17,0,5363
9552,293.79,3.1,0.0,90,19,0,3017
19288,277.74,0.0,0.0,90,19,0,3559
32374,256.44,0.0,0.0,20,20,0,2058
11108,252.02,0.0,0.0,20,9,0,4667
637,272.64,0.0,0.0,90,0,0,516
22562,293.68,0.0,0.0,75,16,0,6324
23456,278.85,0.0,0.0,75,10,0,4832
16584,290.63,0.0,0.0,75,0,0,627
18401,257.65,0.0,0.0,75,9,0,5275
39054,274.48,0.0,0.0,90,8,0,1715
3787,288.34,0.0,0.0,12,4,0,541
33285,288.48,0.0,0.0,90,19,0,3004
17236,299.77,0.0,0.0,1,14,0,5810
5159,290.87,0.0,0.0,75,8,0,6009
13661,295.28,6.47,0.0,90,14,0,4171
39900,286.91,0.0,0.0,90,17,0,4813
32704,287.53,0.0,0.0,1,4,0,918
7411,265.69,0.0,0.0,90,2,0,259
9713,277.29900000000004,0.0,0.0,8,18,0,3616
13889,254.23,0.0,0.0,1,21,0,2438
13849,299.73,0.0,0.0,40,16,0,4607
23783,284.001,0.0,0.0,36,8,0,5694
18171,254.93,0.0,0.0,40,12,0,4997
36577,285.61,0.0,0.0,92,9,0,3721
38253,257.72,0.0,0.0,1,11,0,4913
17609,300.67,0.0,0.0,1,16,0,4491
29992,304.28,0.0,0.0,24,16,0,4517
17692,282.889,0.0,0.0,12,15,0,4922
42358,270.26,0.0,0.0,90,22,0,2919
9189,291.98,0.0,0.0,90,10,0,4621
7580,248.42,0.0,0.0,1,6,0,4873
15043,290.21,1.78,0.0,1,2,0,614
36329,301.44,0.0,0.0,1,16,0,6319
35457,285.61,0.0,0.0,90,3,0,366
16830,278.72,0.0,0.0,20,18,0,4663
13556,302.9,0.0,0.0,40,15,0,4473
30286,271.79,0.0,0.0,40,19,0,2805
25194,280.01,0.0,0.0,1,22,0,3930
42286,277.59,0.0,0.0,1,6,0,5964
18819,295.35,0.25,0.0,75,17,0,6223
39481,274.95,0.0,0.0,64,11,0,4714
22292,291.09,0.0,0.0,75,22,0,1918
14198,275.788,0.0,0.0,0,1,0,656
38213,293.63,0.44,0.0,48,7,0,6612
9240,295.61,0.0,0.0,75,19,0,3551
39710,261.15,0.0,0.0,1,1,0,712
38649,278.36,0.0,0.0,75,16,0,6559
23785,262.21,0.0,0.0,20,0,0,1494
43211,280.091,0.0,0.0,0,6,0,5668
26383,294.97,0.0,0.0,1,22,0,1688
42450,290.35,0.0,0.0,75,19,0,3460
138,300.49,0.0,0.0,75,17,0,5362
11874,279.69,0.0,0.0,1,16,0,6235
41254,261.99,0.0,0.0,20,13,0,4519
40008,280.54,0.0,0.0,75,3,0,324
1765,275.09,0.0,0.0,90,8,0,2067
22999,264.52,0.0,0.0,75,12,0,3411
10368,273.67,0.0,0.0,90,16,0,6394
9194,275.37,0.0,0.0,90,8,0,5335
7997,289.29,0.0,0.0,1,14,0,4743
6544,299.36,0.0,0.0,75,17,0,4118
32910,284.63,0.0,0.0,1,5,0,2935
30316,275.02,0.0,0.0,75,17,0,5783
36603,294.65,0.0,0.0,1,11,0,4140
16383,275.91,0.0,0.0,90,5,0,447
22041,274.02,0.0,0.0,90,4,0,867
21169,250.33,0.0,0.0,67,8,0,1630
4905,286.27,0.0,0.0,20,14,0,5842
3903,273.95,0.0,0.0,90,12,0,4804
37187,293.31,0.0,0.0,40,14,0,5149
6047,284.77,0.0,0.0,1,21,0,2649
29326,290.9,0.0,0.0,0,11,0,4828
22819,290.42,0.0,0.0,90,21,0,3123
4735,282.53,0.0,0.0,40,1,0,462
11897,285.15,0.0,0.0,90,20,0,2578
8088,292.22,0.0,0.0,90,10,0,4592
22829,253.62,0.0,0.0,1,22,0,1517
13917,288.22,0.0,0.0,1,1,0,428
8932,293.81,0.0,0.0,1,8,0,5821
35861,277.01,0.0,0.0,64,15,0,6043
37707,259.97,0.0,0.0,90,16,0,6456
17851,279.09,0.0,0.0,40,4,0,885
1332,266.93,0.0,0.0,40,6,0,715
26401,274.9,0.0,0.0,90,11,0,2599
538,271.48,0.0,0.0,90,2,0,249
8662,282.09,0.0,0.0,90,22,0,1450
20659,275.46,0.0,0.0,90,2,0,233
4535,287.34,0.0,0.0,0,23,0,1127
24484,295.29,0.0,0.0,90,20,0,2937
42096,293.82,0.0,0.0,75,7,0,6106
15767,288.6,0.0,0.0,0,20,0,2937
27511,275.73,0.0,0.0,1,20,0,3310
42103,287.8,0.0,0.0,64,6,0,5869
16815,292.24,0.0,0.0,75,21,0,2627
28613,272.28,0.0,0.0,90,5,0,624
1522,247.15,0.0,0.0,1,7,0,1430
17470,291.49,0.0,0.0,92,14,0,4888
13808,291.31,0.51,0.0,90,4,0,826
40593,283.59,0.0,0.0,90,16,0,6022
21993,282.75,0.0,0.0,90,10,0,3629
28323,273.35,0.0,0.0,90,11,0,4781
31879,287.21,0.0,0.0,90,20,0,2963
10648,282.02,0.0,0.0,100,10,0,3815
15019,281.95,0.0,0.0,1,3,0,394
220,280.84,0.0,0.0,1,5,0,833
14824,302.07,0.0,0.0,40,13,0,4990
24357,301.06,0.0,0.0,0,19,0,3737
32980,270.68,0.0,0.0,90,16,0,6600
42344,271.13,0.0,0.0,90,4,0,366
29269,273.95,0.0,0.0,40,10,0,4727
37508,292.82,0.0,0.0,75,15,0,5707
38077,251.84,0.0,0.0,5,10,0,4383
4313,268.22,0.0,0.0,90,16,0,6551
7525,288.94,0.0,0.0,1,14,0,5109
21149,280.64,0.0,0.0,75,9,0,3405
11542,273.96,0.0,0.0,90,4,0,804
26059,302.26,0.0,0.0,0,17,0,5628
17949,268.81,0.0,0.0,90,13,0,5386
10272,286.57,0.0,0.0,75,5,0,500
12321,285.21,0.0,0.0,75,4,0,856
26341,290.76,0.0,0.0,68,4,0,1114
7181,281.93,0.0,0.0,90,8,0,5969
9621,273.8,0.0,0.0,90,13,0,5226
9176,288.36,0.0,0.0,1,5,0,612
41578,287.96,0.0,0.0,1,3,0,385
29682,293.36,0.0,0.0,90,17,0,6305
31253,295.931,0.0,0.0,92,16,0,4372
40157,291.3,0.0,0.0,1,0,0,822
1757,269.55,0.0,0.0,90,8,0,6014
37893,275.02,0.0,0.0,90,0,0,1117
10136,286.88,0.0,0.0,92,21,0,3179
10142,280.43,0.0,0.0,90,9,0,2687
3416,292.29,0.0,0.0,1,4,0,1227
41785,274.29,0.0,0.0,90,20,0,3047
36947,272.82,0.0,0.0,1,1,0,850
37876,259.45,0.0,0.0,90,16,0,6414
19685,288.48,0.0,0.0,1,19,0,3477
29164,275.88,0.0,0.0,1,3,0,332
6228,286.23,0.0,0.0,40,14,0,5229
36133,270.71,0.0,0.0,75,0,0,713
28545,291.93,0.0,0.0,1,10,0,3915
13088,267.08,0.0,0.0,1,0,0,591
20438,298.82,0.0,0.0,75,20,0,3185
28198,296.12,0.0,0.0,75,16,0,3060
8597,285.61,0.0,0.0,1,3,0,369
12150,295.83,0.0,0.0,40,8,0,5598
34428,300.59,0.0,0.0,1,17,0,6526
35763,301.13,0.0,0.0,0,20,0,3192
17332,293.15,0.0,0.0,90,23,0,969
32636,295.52,0.0,0.0,75,0,0,1632
24041,299.52,0.0,0.0,1,14,0,5294
38108,292.86,0.0,0.0,90,20,0,2903
40360,288.02,0.0,0.0,90,0,0,1739
10690,283.22,0.0,0.0,90,8,0,6087
35919,291.25,0.0,0.0,75,7,0,5951
31236,287.01,0.0,0.0,90,22,0,3095
6851,272.77,0.0,0.0,1,22,0,2728
37924,296.08,0.0,0.0,75,16,0,3901
30678,274.16,0.0,0.0,90,6,0,5230
25204,272.35,0.0,0.0,1,10,0,4617
26266,247.15,0.0,0.0,1,9,0,4250
17969,273.58,0.0,0.0,90,11,0,5033
42793,278.82,0.0,0.0,90,7,0,6442
25922,302.02,0.0,0.0,40,21,0,2964
23144,295.73,0.0,0.0,75,10,0,4734
23117,274.89,0.0,0.0,90,17,0,4001
5875,261.08,0.25,0.0,90,12,0,3914
31672,290.62,0.0,0.0,92,11,0,4452
14914,273.91,0.0,0.0,40,22,0,2069
20082,280.37,0.0,0.0,90,9,0,3356
2026,277.23,0.0,0.0,40,18,0,4783
15382,273.42,0.0,0.0,90,9,0,3648
7627,300.94,0.0,0.0,75,22,0,2606
25870,274.75,0.0,0.0,90,20,0,2704
38063,277.9,0.0,0.0,75,11,0,4619
509,276.76,0.0,0.0,1,0,0,1619
12361,297.29,0.0,0.0,76,13,0,4912
16108,282.86,0.25,0.0,40,8,0,1712
34021,264.22,0.0,0.0,1,19,0,2903
37753,270.01,0.0,0.0,90,10,0,4500
36985,295.42,0.0,0.0,1,22,0,3572
19113,287.24,0.0,0.0,90,12,0,4849
26363,282.37,0.0,0.0,40,23,0,915
2750,274.35,0.0,0.0,90,18,0,4297
23437,298.59,0.0,0.0,75,16,0,6668
2373,287.77,0.0,0.0,0,15,0,4930
35797,272.11,0.0,0.0,1,11,0,4757
24228,285.59,0.0,0.0,20,4,0,364
10869,271.86,0.0,0.0,1,12,0,4185
7674,291.33,0.0,0.0,68,11,0,4218
21034,266.87,0.0,0.0,90,3,0,309
2888,287.17,0.0,0.0,0,8,0,1753
41101,286.83,0.0,0.0,75,11,0,4320
16656,271.26,0.0,0.0,86,13,0,4816
