,holiday,temperature,rain_1h,snow_1h,clouds_percentage,weather_type,weather_type_details,date_time,population_density,population_density_categorical
27710,None,275.942,0.0,0.0,24,Clouds,few clouds,10/30/2016 22:00,1459,low
13188,None,262.17,0.0,0.0,1,Clear,sky is clear,3/26/2014 0:00,535,very low
47057,None,293.86,1.02,0.0,5,Rain,moderate rain,8/25/2018 21:00,3156,medium
34104,None,286.15,0.0,0.0,90,Clouds,overcast clouds,5/29/2017 9:00,2371,low
38293,None,283.5,0.0,0.0,5,Clear,sky is clear,10/24/2017 15:00,5848,very high
25458,None,296.11,0.0,0.0,1,Mist,mist,8/3/2016 8:00,5748,high
4615,None,268.79,0.0,0.0,1,Clear,sky is clear,3/29/2013 3:00,304,very low
38986,None,270.93,0.0,0.0,90,Clouds,overcast clouds,11/16/2017 0:00,604,very low
14172,None,283.2,0.0,0.0,90,Clouds,overcast clouds,5/9/2014 13:00,5722,high
45410,None,297.3,0.0,0.0,1,Clear,sky is clear,6/29/2018 2:00,385,very low
295,None,281.95,0.0,0.0,93,Mist,mist,10/14/2012 23:00,1002,very low
32821,None,284.42,0.0,0.0,90,Clouds,overcast clouds,4/18/2017 19:00,3584,medium
16489,None,298.18,0.0,0.0,90,Clouds,overcast clouds,7/12/2015 10:00,3284,medium
21630,None,274.15,0.0,0.0,1,Clear,sky is clear,3/5/2016 19:00,3997,medium
9424,None,294.48,0.0,0.0,24,Clouds,few clouds,10/11/2013 12:00,5401,high
14614,None,299.73,0.0,0.0,1,Clear,sky is clear,5/24/2014 17:00,3796,medium
33235,None,276.01,0.0,0.0,90,Drizzle,drizzle,5/1/2017 6:00,5444,high
27321,None,278.08299999999997,0.0,0.0,0,Clear,Sky is Clear,10/14/2016 2:00,373,very low
38426,None,272.72,0.0,0.0,40,Clouds,scattered clouds,10/28/2017 4:00,395,very low
38209,None,288.42,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,10/21/2017 9:00,3381,medium
17228,None,293.77,0.0,0.0,75,Rain,light rain,8/9/2015 4:00,360,very low
41856,None,271.36,0.0,0.0,5,Clear,sky is clear,2/25/2018 18:00,3759,medium
35013,None,293.41,0.0,0.0,40,Clouds,scattered clouds,7/2/2017 0:00,1536,low
40624,None,257.35,0.0,0.0,90,Snow,light snow,1/14/2018 10:00,3338,medium
36060,None,299.87,0.0,0.0,40,Clouds,scattered clouds,8/8/2017 15:00,5927,very high
41467,None,261.86,0.0,0.0,75,Clouds,broken clouds,2/13/2018 7:00,6585,very high
32007,None,276.15,0.0,0.0,90,Drizzle,light intensity drizzle,3/24/2017 4:00,818,very low
17777,None,290.46,0.0,0.0,1,Clear,sky is clear,8/28/2015 3:00,400,very low
16544,None,299.39,0.0,0.0,1,Clear,sky is clear,7/14/2015 11:00,4163,medium
46499,None,291.79,0.0,0.0,1,Mist,mist,8/7/2018 1:00,376,very low
3694,None,259.14,0.0,0.0,1,Clear,sky is clear,2/17/2013 21:00,2185,low
38390,None,274.15,0.0,0.0,90,Snow,snow,10/27/2017 10:00,4303,medium
28931,None,268.02,0.0,0.0,90,Snow,light snow,12/8/2016 16:00,6632,very high
7354,None,297.15,0.0,0.0,1,Clear,sky is clear,7/1/2013 11:00,4863,high
24214,None,294.35,0.0,0.0,32,Clouds,scattered clouds,6/15/2016 20:00,3388,medium
432,None,280.43,0.0,0.0,92,Drizzle,drizzle,10/19/2012 22:00,3077,medium
27166,None,281.165,0.0,0.0,12,Clouds,few clouds,10/7/2016 13:00,4572,high
32850,None,280.62,0.0,0.0,90,Thunderstorm,proximity thunderstorm,4/19/2017 19:00,3189,medium
17420,None,299.18,0.0,0.0,40,Clouds,scattered clouds,8/16/2015 12:00,4406,high
24815,None,300.45,0.0,0.0,40,Clouds,scattered clouds,7/9/2016 17:00,3827,medium
15716,None,299.41,0.0,0.0,40,Clouds,scattered clouds,7/23/2014 15:00,6085,very high
26446,None,289.25,0.0,0.0,1,Clear,sky is clear,9/8/2016 7:00,5923,very high
40605,None,256.72,0.0,0.0,1,Clear,sky is clear,1/13/2018 15:00,3941,medium
7627,None,301.65,0.0,0.0,8,Clear,sky is clear,7/12/2013 18:00,4565,high
30113,None,271.95,0.0,0.0,90,Mist,mist,1/16/2017 21:00,1580,low
17760,None,292.57,0.0,0.0,90,Clouds,overcast clouds,8/27/2015 10:00,4948,high
11781,None,259.02,0.0,0.0,64,Snow,light snow,1/26/2014 6:00,733,very low
36434,None,296.58,0.0,0.0,1,Clear,sky is clear,8/19/2017 13:00,4557,high
43798,None,287.22,0.0,0.0,1,Clear,sky is clear,5/4/2018 3:00,409,very low
20806,None,271.15,0.0,0.0,90,Mist,mist,1/24/2016 11:00,3590,medium
27726,None,285.885,0.0,0.0,76,Rain,light rain,10/31/2016 14:00,4727,high
9030,None,294.63,0.0,0.0,1,Mist,mist,9/18/2013 23:00,1106,very low
18198,None,280.2,0.0,0.0,1,Mist,mist,9/12/2015 7:00,1200,very low
14752,None,300.66,0.0,0.0,1,Clear,sky is clear,5/30/2014 11:00,5135,high
30863,None,256.09,0.0,0.0,1,Clear,sky is clear,2/8/2017 6:00,5795,high
14055,None,284.12,0.0,0.0,1,Clear,sky is clear,5/6/2014 0:00,549,very low
17102,None,299.57,0.0,0.0,40,Clouds,scattered clouds,8/4/2015 16:00,6269,very high
5001,None,276.25,0.0,0.0,90,Haze,haze,4/11/2013 15:00,4797,high
33987,None,289.15,0.0,0.0,75,Clouds,broken clouds,5/24/2017 17:00,6011,very high
48100,None,285.82,0.0,0.0,40,Clouds,scattered clouds,9/26/2018 20:00,3197,medium
997,None,276.76,0.0,0.0,90,Clouds,overcast clouds,11/7/2012 23:00,1219,very low
5850,None,285.39,0.0,0.0,1,Clear,sky is clear,5/8/2013 3:00,373,very low
17243,None,295.28,6.47,0.0,90,Mist,mist,8/9/2015 14:00,4171,medium
45904,None,301.72,0.0,0.0,1,Clear,sky is clear,7/16/2018 17:00,5708,high
25818,None,294.03,0.0,0.0,0,Clear,Sky is Clear,8/18/2016 8:00,5386,high
41709,None,259.77,0.0,0.0,1,Clear,sky is clear,2/21/2018 23:00,1029,very low
32552,None,274.15,0.0,0.0,90,Drizzle,light intensity drizzle,4/10/2017 22:00,1352,very low
10843,None,264.63,0.0,0.0,64,Clouds,broken clouds,12/21/2013 8:00,2646,low
11868,None,271.58,0.0,0.0,40,Clouds,scattered clouds,1/29/2014 21:00,2388,low
134,None,271.23,0.0,0.0,20,Clouds,few clouds,10/8/2012 8:00,5966,very high
35105,None,303.84,0.0,0.0,5,Clear,sky is clear,7/5/2017 20:00,2713,low
33799,None,279.02,0.0,0.0,1,Clear,sky is clear,5/19/2017 7:00,6490,very high
23261,None,285.91,0.7,0.0,90,Drizzle,drizzle,5/11/2016 19:00,3243,medium
42427,None,277.49,0.0,0.0,90,Clouds,overcast clouds,3/18/2018 13:00,4713,high
40571,None,251.07,0.0,0.0,1,Clear,sky is clear,1/12/2018 5:00,2728,low
40807,None,269.21,0.0,0.0,75,Mist,mist,1/20/2018 7:00,1888,low
31695,None,265.75,0.0,0.0,90,Snow,light snow,3/12/2017 20:00,1817,low
28517,None,271.01,0.0,0.0,40,Snow,light snow,11/27/2016 3:00,307,very low
1299,None,280.0,0.0,0.0,40,Clouds,scattered clouds,11/19/2012 8:00,5884,very high
21563,None,265.92,0.0,0.0,1,Clear,sky is clear,3/1/2016 0:00,1632,low
20388,None,270.96,0.0,0.0,90,Clouds,overcast clouds,1/3/2016 12:00,3755,medium
2174,None,268.26,0.0,0.0,90,Mist,mist,12/18/2012 21:00,2549,low
23595,None,300.18,0.0,0.0,40,Clouds,scattered clouds,5/24/2016 14:00,5398,high
32706,None,286.88,0.0,0.0,90,Rain,moderate rain,4/15/2017 4:00,367,very low
9542,None,277.98,0.53,0.0,44,Rain,moderate rain,10/18/2013 3:00,396,very low
33681,None,295.68,0.0,0.0,75,Clouds,broken clouds,5/16/2017 13:00,4753,high
7395,None,288.13,0.0,0.0,1,Clear,sky is clear,7/3/2013 4:00,823,very low
10285,None,271.97,0.0,0.0,64,Snow,light snow,12/2/2013 8:00,6076,very high
44597,None,297.29,0.0,0.0,75,Clouds,broken clouds,6/1/2018 14:00,5742,high
4771,None,266.39,0.0,0.0,1,Clear,sky is clear,4/4/2013 5:00,2605,low
42004,None,277.15,0.0,0.0,40,Clouds,scattered clouds,3/3/2018 10:00,4598,high
38639,None,274.77,0.0,0.0,90,Mist,mist,11/4/2017 5:00,680,very low
8813,None,296.67,0.0,0.0,0,Clear,Sky is Clear,9/7/2013 0:00,1252,very low
30512,None,270.82,0.0,0.0,90,Clouds,overcast clouds,1/26/2017 12:00,4810,high
35552,None,296.72,0.0,0.0,90,Rain,light rain,7/21/2017 13:00,5096,high
20763,None,266.87,0.0,0.0,90,Snow,light snow,1/21/2016 22:00,2010,low
24683,None,292.7,0.0,0.0,75,Rain,light rain,7/5/2016 5:00,2468,low
46923,None,294.68,0.0,0.0,1,Clear,sky is clear,8/22/2018 11:00,4734,high
15069,None,297.55,0.0,0.0,32,Clouds,scattered clouds,6/11/2014 12:00,5245,high
4379,None,270.45,0.0,0.0,90,Snow,snow,3/19/2013 7:00,6574,very high
20188,None,269.71,0.0,0.0,90,Clouds,overcast clouds,12/25/2015 3:00,208,very low
24314,None,298.37,0.0,0.0,56,Rain,moderate rain,6/20/2016 0:00,659,very low
24204,None,293.53,0.25,0.0,92,Rain,light rain,6/15/2016 10:00,4662,high
22629,None,285.51,0.0,0.0,90,Rain,light rain,4/21/2016 2:00,327,very low
45343,None,293.58,0.0,0.0,90,Clouds,overcast clouds,6/26/2018 12:00,5083,high
35655,None,293.15,0.0,0.0,90,Thunderstorm,thunderstorm,7/25/2017 9:00,4883,high
41459,None,256.15,0.0,0.0,1,Clear,sky is clear,2/12/2018 23:00,934,very low
35563,None,296.49,0.0,0.0,40,Rain,light rain,7/21/2017 23:00,2094,low
23919,None,289.77,0.0,0.0,1,Rain,light rain,6/3/2016 23:00,1999,low
28008,None,271.54,0.0,0.0,1,Clear,sky is clear,11/12/2016 1:00,605,very low
38942,None,279.22,0.0,0.0,90,Rain,light rain,11/14/2017 20:00,2778,low
44547,None,291.16,0.0,0.0,1,Fog,fog,5/31/2018 2:00,307,very low
4721,None,266.61,0.0,0.0,1,Clear,sky is clear,4/2/2013 3:00,321,very low
37175,None,293.79,0.0,0.0,1,Clear,sky is clear,9/15/2017 9:00,5077,high
9278,None,287.23,0.0,0.0,90,Clouds,overcast clouds,10/5/2013 4:00,439,very low
22836,None,277.63,0.0,0.0,75,Clouds,broken clouds,4/27/2016 7:00,7076,very high
16660,None,293.22,7.25,0.0,90,Mist,mist,7/18/2015 2:00,626,very low
4160,None,271.65,0.0,0.0,1,Clear,sky is clear,3/8/2013 18:00,4822,high
9017,None,290.34,0.0,0.0,90,Drizzle,light intensity drizzle,9/18/2013 7:00,5951,very high
6113,None,288.22,0.0,0.0,90,Clouds,overcast clouds,5/18/2013 12:00,4742,high
7962,None,293.28,0.51,0.0,24,Rain,light rain,7/27/2013 1:00,770,very low
10655,None,261.15,0.0,0.0,90,Snow,light snow,12/13/2013 22:00,2627,low
35835,None,296.69,0.0,0.0,20,Clouds,few clouds,7/31/2017 22:00,1821,low
27953,None,285.03,0.0,0.0,1,Clear,sky is clear,11/9/2016 18:00,4016,medium
24012,None,289.12,0.0,0.0,20,Clouds,few clouds,6/7/2016 10:00,4603,high
46165,None,296.22,0.0,0.0,20,Clouds,few clouds,7/25/2018 20:00,3053,medium
725,None,278.81,0.0,0.0,75,Clouds,broken clouds,10/28/2012 16:00,4521,high
13363,None,266.27,0.0,0.0,20,Clouds,few clouds,4/2/2014 7:00,6505,very high
26168,None,293.16,1.52,0.0,90,Rain,heavy intensity rain,8/30/2016 1:00,356,very low
19961,None,277.01,0.0,0.0,90,Mist,mist,12/13/2015 2:00,611,very low
40193,None,256.15,0.0,0.0,90,Haze,haze,12/29/2017 14:00,4750,high
2275,None,268.39,0.0,0.0,90,Mist,mist,12/21/2012 10:00,4985,high
44262,None,287.75,0.0,0.0,75,Drizzle,light intensity drizzle,5/21/2018 8:00,5726,high
33065,None,276.23,0.0,0.0,90,Mist,mist,4/26/2017 6:00,5270,high
1792,None,268.89,0.0,0.0,40,Clouds,scattered clouds,12/8/2012 3:00,356,very low
36839,None,290.15,0.0,0.0,90,Rain,light rain,9/2/2017 6:00,1512,low
3847,None,266.81,0.0,0.0,90,Snow,heavy snow,2/24/2013 5:00,454,very low
1326,None,285.74,0.0,0.0,40,Clouds,scattered clouds,11/20/2012 11:00,5003,high
48127,None,283.86,0.0,0.0,75,Clouds,broken clouds,9/27/2018 22:00,2003,low
43801,None,284.79,0.0,0.0,40,Clouds,scattered clouds,5/4/2018 6:00,5503,high
36791,None,294.08,0.0,0.0,1,Haze,haze,8/31/2017 18:00,5658,high
31113,None,286.77,0.0,0.0,0,Clear,Sky is Clear,2/18/2017 16:00,4912,high
16026,None,296.23,0.55,0.0,40,Rain,moderate rain,6/26/2015 18:00,4416,high
27094,None,293.58,0.0,0.0,64,Rain,light rain,10/4/2016 13:00,4532,high
23725,None,290.76,0.0,0.0,90,Rain,light rain,5/28/2016 12:00,4213,medium
46248,None,287.15,0.0,0.0,1,Mist,mist,7/29/2018 4:00,378,very low
38443,None,272.3,0.0,0.0,5,Clear,sky is clear,10/28/2017 21:00,4284,medium
39142,None,268.15,0.0,0.0,75,Snow,light snow,11/21/2017 10:00,4682,high
37068,None,293.81,0.0,0.0,40,Clouds,scattered clouds,9/11/2017 11:00,4529,high
16828,None,301.31,0.0,0.0,1,Clear,sky is clear,7/24/2015 13:00,5143,high
11653,None,255.7,0.0,0.0,64,Snow,light snow,1/21/2014 20:00,2517,low
24919,None,301.11,0.0,0.0,1,Clear,sky is clear,7/13/2016 14:00,4802,high
44405,None,302.54,0.0,0.0,5,Clear,sky is clear,5/26/2018 12:00,4176,medium
38771,None,277.55,0.0,0.0,1,Clear,sky is clear,11/8/2017 15:00,5651,high
39217,None,286.77,0.0,0.0,1,Clear,sky is clear,11/24/2017 13:00,4334,medium
40459,None,272.5,0.0,0.0,40,Clouds,scattered clouds,1/9/2018 7:00,6229,very high
42642,None,275.42,0.0,0.0,90,Rain,light rain,3/26/2018 15:00,5494,high
30267,None,275.15,0.0,0.0,90,Mist,mist,1/20/2017 7:00,5984,very high
25021,None,297.25,0.0,0.0,0,Clear,Sky is Clear,7/17/2016 19:00,3389,medium
47652,None,293.01,0.0,0.0,20,Clouds,few clouds,9/13/2018 9:00,5092,high
25095,None,303.608,0.0,0.0,44,Clouds,scattered clouds,7/20/2016 21:00,2533,low
29099,None,257.77,0.0,0.0,1,Snow,light snow,12/13/2016 12:00,4555,high
40542,None,263.84,0.0,0.0,90,Mist,mist,1/11/2018 8:00,4475,high
18857,None,285.84,3.13,0.0,90,Mist,mist,10/8/2015 4:00,892,very low
38165,None,291.73,0.0,0.0,40,Clouds,scattered clouds,10/19/2017 19:00,3723,medium
18714,None,290.22,0.0,0.0,1,Clear,sky is clear,10/1/2015 16:00,6220,very high
27374,None,291.422,0.0,0.0,20,Clouds,few clouds,10/16/2016 13:00,4123,medium
2438,None,259.49,0.0,0.0,75,Clouds,broken clouds,12/28/2012 5:00,1887,low
15795,None,296.76,0.32,0.0,75,Rain,light rain,7/27/2014 15:00,4385,high
6255,None,293.61,0.0,0.0,75,Clouds,broken clouds,5/21/2013 17:00,6099,very high
36012,None,289.08,0.0,0.0,1,Fog,fog,8/7/2017 0:00,632,very low
4400,None,260.41,0.0,0.0,20,Clouds,few clouds,3/20/2013 3:00,351,very low
25118,None,304.94,0.0,0.0,40,Clouds,scattered clouds,7/21/2016 15:00,5210,high
14997,None,285.1,0.51,0.0,1,Mist,mist,6/7/2014 23:00,2534,low
35738,None,295.82,0.0,0.0,1,Clear,sky is clear,7/27/2017 22:00,3553,medium
312,None,280.32,0.0,0.0,90,Clouds,overcast clouds,10/15/2012 11:00,4529,high
36172,None,289.95,0.0,0.0,1,Clear,sky is clear,8/11/2017 23:00,2272,low
16836,None,299.3,0.0,0.0,1,Clear,sky is clear,7/24/2015 21:00,1688,low
42491,None,272.46,0.0,0.0,90,Snow,light snow,3/20/2018 16:00,6609,very high
44648,None,287.36,0.0,0.0,40,Clouds,scattered clouds,6/3/2018 5:00,643,very low
22935,None,286.46,0.0,0.0,90,Clouds,overcast clouds,4/30/2016 13:00,4982,high
19326,None,288.58,0.0,0.0,90,Clouds,overcast clouds,11/4/2015 18:00,4523,high
44279,None,288.15,0.0,0.0,90,Clouds,overcast clouds,5/22/2018 0:00,554,very low
28334,None,274.22,0.0,0.0,90,Rain,moderate rain,11/22/2016 19:00,2289,low
23011,None,294.28,0.0,0.0,75,Clouds,broken clouds,5/3/2016 17:00,6023,very high
43001,None,262.82,0.0,0.0,1,Snow,light snow,4/7/2018 4:00,342,very low
17116,None,287.06,0.3,0.0,1,Rain,light rain,8/5/2015 6:00,5713,high
25907,None,291.64,0.0,0.0,1,Clear,sky is clear,8/21/2016 20:00,2952,medium
46866,None,294.08,0.0,0.0,90,Rain,light rain,8/20/2018 10:00,4375,high
4966,None,275.38,0.0,0.0,90,Rain,light rain,4/10/2013 13:00,4958,high
22423,None,280.39,0.0,0.0,90,Drizzle,drizzle,4/13/2016 2:00,378,very low
36140,None,292.62,0.0,0.0,40,Clouds,scattered clouds,8/10/2017 21:00,3271,medium
19425,None,281.42,0.0,0.0,90,Rain,heavy intensity rain,11/11/2015 20:00,2340,low
45773,None,296.58,0.0,0.0,75,Rain,heavy intensity rain,7/12/2018 19:00,3237,medium
13732,None,278.13,0.91,0.0,40,Rain,light rain,4/17/2014 17:00,6347,very high
2392,None,254.35,0.0,0.0,1,Clear,sky is clear,12/26/2012 7:00,4087,medium
33925,None,280.22,0.0,0.0,1,Clear,sky is clear,5/22/2017 7:00,6350,very high
6119,None,287.89,0.0,0.0,90,Mist,mist,5/18/2013 15:00,4875,high
19963,None,277.01,0.0,0.0,90,Mist,mist,12/13/2015 4:00,289,very low
7478,None,303.43,0.0,0.0,8,Clear,sky is clear,7/6/2013 18:00,3470,medium
6092,None,300.26,0.0,0.0,1,Clear,sky is clear,5/17/2013 17:00,6039,very high
38653,None,277.36,0.0,0.0,90,Mist,mist,11/4/2017 15:00,4890,high
31462,None,270.9,0.0,0.0,90,Snow,light snow,3/3/2017 17:00,6125,very high
26021,None,293.27,0.0,0.0,75,Clouds,broken clouds,8/25/2016 19:00,3180,medium
42982,None,264.21,0.0,0.0,40,Haze,haze,4/6/2018 10:00,4748,high
16133,None,290.19,0.0,0.0,40,Fog,fog,6/30/2015 0:00,673,very low
20783,None,265.48,0.0,0.0,90,Clouds,overcast clouds,1/23/2016 7:00,1508,low
13762,None,280.04,0.0,0.0,75,Clouds,broken clouds,4/18/2014 23:00,1924,low
34043,None,290.35,0.0,0.0,1,Clear,sky is clear,5/26/2017 23:00,2016,low
23671,None,291.31,0.51,0.0,90,Rain,light rain,5/27/2016 4:00,826,very low
46074,None,292.22,0.0,0.0,40,Clouds,scattered clouds,7/22/2018 10:00,3711,medium
25953,None,298.79,0.0,0.0,1,Clear,sky is clear,8/23/2016 18:00,4242,medium
25051,None,297.888,0.0,0.0,0,Clear,Sky is Clear,7/19/2016 1:00,400,very low
36539,None,294.0,0.0,0.0,1,Clear,sky is clear,8/23/2017 12:00,4994,high
26951,None,288.8,0.0,0.0,88,Clouds,overcast clouds,9/28/2016 15:00,5376,high
26428,None,294.4,0.0,0.0,90,Rain,heavy intensity rain,9/7/2016 13:00,4392,high
25262,None,301.42,0.0,0.0,40,Clouds,scattered clouds,7/26/2016 19:00,3060,medium
32785,None,284.29,0.0,0.0,1,Clear,sky is clear,4/17/2017 13:00,4804,high
7793,None,301.26,0.0,0.0,8,Clear,sky is clear,7/19/2013 23:00,2076,low
46479,None,290.93,0.0,0.0,20,Fog,fog,8/6/2018 7:00,6280,very high
43073,None,271.0,0.0,0.0,1,Haze,haze,4/9/2018 10:00,4149,medium
22178,None,274.82,0.0,0.0,90,Snow,light snow,4/1/2016 6:00,5117,high
20866,None,264.22,0.0,0.0,40,Mist,mist,1/27/2016 7:00,6507,very high
12681,None,264.9,0.0,0.0,90,Clouds,overcast clouds,3/4/2014 20:00,2718,low
4851,None,276.79,0.0,0.0,90,Clouds,overcast clouds,4/7/2013 7:00,1052,very low
46302,None,288.94,0.0,0.0,1,Clear,sky is clear,7/31/2018 3:00,352,very low
19697,None,268.94,0.0,0.0,90,Clouds,overcast clouds,11/27/2015 1:00,393,very low
45415,None,297.08,0.0,0.0,1,Clear,sky is clear,6/29/2018 7:00,6051,very high
17968,None,304.3,0.0,0.0,1,Clear,sky is clear,9/4/2015 16:00,5651,high
27580,None,284.938,0.0,0.0,76,Clouds,broken clouds,10/25/2016 12:00,4399,high
23218,None,286.3,0.0,0.0,90,Clouds,overcast clouds,5/10/2016 17:00,6312,very high
1389,None,285.57,0.0,0.0,40,Clouds,scattered clouds,11/22/2012 19:00,3010,medium
29887,None,265.35,0.0,0.0,90,Snow,light snow,1/9/2017 10:00,4052,medium
32279,None,279.66,0.0,0.0,1,Clear,sky is clear,4/2/2017 0:00,2052,low
6101,None,291.39,0.0,0.0,90,Rain,light rain,5/18/2013 2:00,501,very low
43607,None,289.22,0.0,0.0,1,Clear,sky is clear,4/26/2018 19:00,3813,medium
31307,None,269.59,0.0,0.0,40,Clouds,scattered clouds,2/26/2017 1:00,805,very low
38561,None,274.62,0.0,0.0,90,Rain,light rain,11/1/2017 19:00,3045,medium
11412,None,275.64,0.25,0.0,64,Rain,light rain,1/12/2014 17:00,3662,medium
32207,None,277.88,0.0,0.0,75,Drizzle,drizzle,3/30/2017 2:00,255,very low
11816,None,250.77,0.0,0.0,1,Clear,sky is clear,1/27/2014 17:00,4760,high
6500,None,287.28,0.0,0.0,90,Rain,light rain,5/29/2013 15:00,6016,very high
7781,None,303.6,0.0,0.0,36,Clouds,scattered clouds,7/19/2013 11:00,5407,high
44203,None,294.62,0.0,0.0,90,Rain,moderate rain,5/19/2018 0:00,1420,very low
14470,None,284.82,1.33,0.0,90,Rain,moderate rain,5/19/2014 20:00,2527,low
26010,None,289.96,0.0,0.0,1,Clear,sky is clear,8/25/2016 8:00,5798,high
17534,None,287.83,0.0,0.0,90,Thunderstorm,proximity thunderstorm,8/19/2015 6:00,5764,high
40371,None,256.28,0.0,0.0,40,Clouds,scattered clouds,1/5/2018 15:00,5867,very high
6090,None,299.97,0.0,0.0,1,Clear,sky is clear,5/17/2013 14:00,5570,high
39872,None,270.15,0.0,0.0,90,Haze,haze,12/17/2017 20:00,2486,low
23969,None,299.73,0.0,0.0,40,Clouds,scattered clouds,6/5/2016 16:00,4607,high
35786,None,297.87,0.0,0.0,20,Clouds,few clouds,7/29/2017 21:00,3386,medium
30257,None,275.21,0.0,0.0,90,Rain,light rain,1/20/2017 4:00,811,very low
23347,None,278.79,0.0,0.0,40,Clouds,scattered clouds,5/14/2016 12:00,4480,high
13158,None,271.05,0.25,0.0,75,Rain,light rain,3/24/2014 18:00,4022,medium
4078,None,268.85,0.0,0.0,90,Fog,fog,3/5/2013 7:00,3865,medium
41070,None,256.79,0.0,0.0,20,Clouds,few clouds,1/29/2018 9:00,4715,high
27350,None,292.91900000000004,0.0,0.0,88,Clouds,overcast clouds,10/15/2016 9:00,3596,medium
27470,None,276.153,0.0,0.0,56,Clouds,broken clouds,10/20/2016 20:00,2266,low
32501,None,291.22,0.0,0.0,90,Rain,light rain,4/9/2017 17:00,4165,medium
10641,None,261.13,0.0,0.0,64,Clouds,broken clouds,12/13/2013 8:00,5597,high
28267,None,269.69,0.0,0.0,1,Clear,sky is clear,11/20/2016 19:00,2516,low
16143,None,289.81,0.3,0.0,1,Haze,haze,6/30/2015 7:00,6063,very high
11656,None,257.29,0.0,0.0,64,Snow,light snow,1/21/2014 23:00,845,very low
13031,None,272.73,1.02,0.0,90,Rain,moderate rain,3/19/2014 11:00,4147,medium
33728,None,293.15,0.0,0.0,40,Rain,proximity shower rain,5/17/2017 15:00,5590,high
5543,None,281.03,0.0,0.0,90,Drizzle,light intensity drizzle,4/27/2013 3:00,383,very low
27163,None,279.568,0.0,0.0,0,Clear,Sky is Clear,10/7/2016 10:00,4424,high
11308,None,249.8,0.0,0.0,75,Clouds,broken clouds,1/8/2014 9:00,4669,high
47381,None,294.28,0.25,0.0,90,Rain,light rain,9/4/2018 5:00,2863,low
32761,None,288.88,0.0,0.0,40,Clouds,scattered clouds,4/16/2017 13:00,4152,medium
7961,None,294.42,0.0,0.0,24,Rain,light rain,7/27/2013 0:00,1196,very low
43627,None,288.73,0.0,0.0,40,Clouds,scattered clouds,4/27/2018 15:00,6560,very high
36252,None,295.35,0.0,0.0,75,Clouds,broken clouds,8/14/2017 16:00,6419,very high
19341,None,280.95,0.0,0.0,90,Clouds,overcast clouds,11/5/2015 20:00,2815,low
3140,None,259.3,0.0,0.0,90,Snow,heavy snow,1/24/2013 4:00,746,very low
13112,None,264.83,0.0,0.0,40,Clouds,scattered clouds,3/22/2014 20:00,2864,low
2742,None,265.93,0.0,0.0,20,Clouds,few clouds,1/7/2013 12:00,4410,high
11553,None,260.18,0.0,0.0,1,Clear,sky is clear,1/17/2014 12:00,5204,high
45024,None,302.89,0.0,0.0,1,Clear,sky is clear,6/16/2018 19:00,3223,medium
46081,None,299.82,0.0,0.0,40,Clouds,scattered clouds,7/22/2018 17:00,4657,high
10666,None,260.86,0.0,0.0,90,Mist,mist,12/14/2013 4:00,432,very low
29009,None,264.22,0.0,0.0,90,Mist,mist,12/11/2016 5:00,435,very low
22394,None,273.95,0.0,0.0,90,Clouds,overcast clouds,4/11/2016 11:00,4844,high
31994,None,276.28,0.0,0.0,90,Rain,heavy intensity rain,3/24/2017 0:00,705,very low
36930,None,287.02,0.0,0.0,40,Rain,moderate rain,9/5/2017 20:00,2817,low
29870,None,262.46,0.0,0.0,90,Snow,light snow,1/8/2017 17:00,4198,medium
5814,None,287.7,0.0,0.0,75,Clouds,broken clouds,5/6/2013 15:00,5881,very high
19663,None,275.15,0.0,0.0,40,Clouds,scattered clouds,11/25/2015 1:00,436,very low
33628,None,288.49,0.0,0.0,1,Clear,sky is clear,5/15/2017 7:00,6591,very high
41252,None,254.23,0.0,0.0,1,Clear,sky is clear,2/4/2018 21:00,2438,low
33281,None,276.88,0.0,0.0,90,Rain,moderate rain,5/1/2017 21:00,2308,low
37570,None,289.68,0.0,0.0,75,Clouds,broken clouds,9/29/2017 18:00,5492,high
30481,None,272.09,0.0,0.0,90,Snow,light snow,1/25/2017 10:00,3846,medium
31501,None,275.95,0.0,0.0,1,Clear,sky is clear,3/5/2017 6:00,1011,very low
19069,None,285.62,0.0,0.0,1,Clear,sky is clear,10/18/2015 21:00,2256,low
26717,None,296.79,0.0,0.0,75,Clouds,broken clouds,9/18/2016 20:00,2494,low
30251,None,275.15,0.0,0.0,90,Mist,mist,1/20/2017 2:00,325,very low
24766,None,294.74,0.0,0.0,75,Thunderstorm,proximity thunderstorm,7/7/2016 21:00,2431,low
